"","geoid","year","NAME","measure_type","value","measure","region_type"
"4969",51041100902,2020,"Census Tract 1009.02, Chesterfield County, Virginia","average",15.267792121814,"average_years_schooling","tract"
"4970",51041100902,2020,"Census Tract 1009.02, Chesterfield County, Virginia","index",0.538514588056106,"scaled_score","tract"
"4971",51041100907,2020,"Census Tract 1009.07, Chesterfield County, Virginia","average",13.6900440044004,"average_years_schooling","tract"
"4972",51041100907,2020,"Census Tract 1009.07, Chesterfield County, Virginia","index",0.343426917788884,"scaled_score","tract"
"4973",51041100910,2020,"Census Tract 1009.10, Chesterfield County, Virginia","average",13.3947429098455,"average_years_schooling","tract"
"4974",51041100910,2020,"Census Tract 1009.10, Chesterfield County, Virginia","index",0.306913102986478,"scaled_score","tract"
"4975",51041100912,2020,"Census Tract 1009.12, Chesterfield County, Virginia","average",15.0770778828738,"average_years_schooling","tract"
"4976",51041100912,2020,"Census Tract 1009.12, Chesterfield County, Virginia","index",0.514932879321372,"scaled_score","tract"
"4977",51041100915,2020,"Census Tract 1009.15, Chesterfield County, Virginia","average",14.2825370675453,"average_years_schooling","tract"
"4978",51041100915,2020,"Census Tract 1009.15, Chesterfield County, Virginia","index",0.416688352908141,"scaled_score","tract"
"4979",51041100919,2020,"Census Tract 1009.19, Chesterfield County, Virginia","average",13.6131265847474,"average_years_schooling","tract"
"4980",51041100919,2020,"Census Tract 1009.19, Chesterfield County, Virginia","index",0.333916121967004,"scaled_score","tract"
"4981",51041100920,2020,"Census Tract 1009.20, Chesterfield County, Virginia","average",14.3289752650177,"average_years_schooling","tract"
"4982",51041100920,2020,"Census Tract 1009.20, Chesterfield County, Virginia","index",0.422430409993365,"scaled_score","tract"
"4983",51041100921,2020,"Census Tract 1009.21, Chesterfield County, Virginia","average",14.5604882263988,"average_years_schooling","tract"
"4984",51041100921,2020,"Census Tract 1009.21, Chesterfield County, Virginia","index",0.451056857887057,"scaled_score","tract"
"4985",51041100922,2020,"Census Tract 1009.22, Chesterfield County, Virginia","average",13.7201558180447,"average_years_schooling","tract"
"4986",51041100922,2020,"Census Tract 1009.22, Chesterfield County, Virginia","index",0.347150226665979,"scaled_score","tract"
"4987",51041100923,2020,"Census Tract 1009.23, Chesterfield County, Virginia","average",14.3345275414241,"average_years_schooling","tract"
"4988",51041100923,2020,"Census Tract 1009.23, Chesterfield County, Virginia","index",0.423116945858535,"scaled_score","tract"
"4989",51041100924,2020,"Census Tract 1009.24, Chesterfield County, Virginia","average",15.7913725490196,"average_years_schooling","tract"
"4990",51041100924,2020,"Census Tract 1009.24, Chesterfield County, Virginia","index",0.603255014372389,"scaled_score","tract"
"4991",51041100926,2020,"Census Tract 1009.26, Chesterfield County, Virginia","average",16.4103088566169,"average_years_schooling","tract"
"4992",51041100926,2020,"Census Tract 1009.26, Chesterfield County, Virginia","index",0.679786141844687,"scaled_score","tract"
"4993",51041100928,2020,"Census Tract 1009.28, Chesterfield County, Virginia","average",14.7769546590503,"average_years_schooling","tract"
"4994",51041100928,2020,"Census Tract 1009.28, Chesterfield County, Virginia","index",0.47782281093809,"scaled_score","tract"
"4995",51041100929,2020,"Census Tract 1009.29, Chesterfield County, Virginia","average",14.8709424669801,"average_years_schooling","tract"
"4996",51041100929,2020,"Census Tract 1009.29, Chesterfield County, Virginia","index",0.4894443507011,"scaled_score","tract"
"4997",51041100930,2020,"Census Tract 1009.30, Chesterfield County, Virginia","average",15.0890151515152,"average_years_schooling","tract"
"4998",51041100930,2020,"Census Tract 1009.30, Chesterfield County, Virginia","index",0.516408915897102,"scaled_score","tract"
"4999",51041100931,2020,"Census Tract 1009.31, Chesterfield County, Virginia","average",15.3583979328165,"average_years_schooling","tract"
"5000",51041100931,2020,"Census Tract 1009.31, Chesterfield County, Virginia","index",0.549717945794945,"scaled_score","tract"
"5001",51041100932,2020,"Census Tract 1009.32, Chesterfield County, Virginia","average",14.8968253968254,"average_years_schooling","tract"
"5002",51041100932,2020,"Census Tract 1009.32, Chesterfield County, Virginia","index",0.492644760467072,"scaled_score","tract"
"5003",51041100933,2020,"Census Tract 1009.33, Chesterfield County, Virginia","average",13.7888619854722,"average_years_schooling","tract"
"5004",51041100933,2020,"Census Tract 1009.33, Chesterfield County, Virginia","index",0.35564570575321,"scaled_score","tract"
"5005",51041100934,2020,"Census Tract 1009.34, Chesterfield County, Virginia","average",13.3581529890722,"average_years_schooling","tract"
"5006",51041100934,2020,"Census Tract 1009.34, Chesterfield County, Virginia","index",0.302388779794365,"scaled_score","tract"
"5007",51041100935,2020,"Census Tract 1009.35, Chesterfield County, Virginia","average",16.0641869651086,"average_years_schooling","tract"
"5008",51041100935,2020,"Census Tract 1009.35, Chesterfield County, Virginia","index",0.636988363988023,"scaled_score","tract"
"5009",51041100936,2020,"Census Tract 1009.36, Chesterfield County, Virginia","average",15.7419682110247,"average_years_schooling","tract"
"5010",51041100936,2020,"Census Tract 1009.36, Chesterfield County, Virginia","index",0.597146195674305,"scaled_score","tract"
"5011",51041100937,2020,"Census Tract 1009.37, Chesterfield County, Virginia","average",14.8156140907648,"average_years_schooling","tract"
"5012",51041100937,2020,"Census Tract 1009.37, Chesterfield County, Virginia","index",0.482603027997959,"scaled_score","tract"
"5013",51041100938,2020,"Census Tract 1009.38, Chesterfield County, Virginia","average",15.4386438065883,"average_years_schooling","tract"
"5014",51041100938,2020,"Census Tract 1009.38, Chesterfield County, Virginia","index",0.559640303102751,"scaled_score","tract"
"5015",51041101003,2020,"Census Tract 1010.03, Chesterfield County, Virginia","average",15.1275095785441,"average_years_schooling","tract"
"5016",51041101003,2020,"Census Tract 1010.03, Chesterfield County, Virginia","index",0.521168730220096,"scaled_score","tract"
"5017",51041101004,2020,"Census Tract 1010.04, Chesterfield County, Virginia","average",13.6546521374686,"average_years_schooling","tract"
"5018",51041101004,2020,"Census Tract 1010.04, Chesterfield County, Virginia","index",0.339050733282662,"scaled_score","tract"
"5019",51041101007,2020,"Census Tract 1010.07, Chesterfield County, Virginia","average",15.0069317023445,"average_years_schooling","tract"
"5020",51041101007,2020,"Census Tract 1010.07, Chesterfield County, Virginia","index",0.506259343421337,"scaled_score","tract"
"5021",51041101008,2020,"Census Tract 1010.08, Chesterfield County, Virginia","average",15.4855440020289,"average_years_schooling","tract"
"5022",51041101008,2020,"Census Tract 1010.08, Chesterfield County, Virginia","index",0.56543948597776,"scaled_score","tract"
"5023",51041101009,2020,"Census Tract 1010.09, Chesterfield County, Virginia","average",14.3947470817121,"average_years_schooling","tract"
"5024",51041101009,2020,"Census Tract 1010.09, Chesterfield County, Virginia","index",0.43056305825739,"scaled_score","tract"
"5025",51041101011,2020,"Census Tract 1010.11, Chesterfield County, Virginia","average",13.9561752988048,"average_years_schooling","tract"
"5026",51041101011,2020,"Census Tract 1010.11, Chesterfield County, Virginia","index",0.376333903154619,"scaled_score","tract"
"5027",51041101012,2020,"Census Tract 1010.12, Chesterfield County, Virginia","average",14.3567645642754,"average_years_schooling","tract"
"5028",51041101012,2020,"Census Tract 1010.12, Chesterfield County, Virginia","index",0.425866541268512,"scaled_score","tract"
"5029",51041101013,2020,"Census Tract 1010.13, Chesterfield County, Virginia","average",14.477562933236,"average_years_schooling","tract"
"5030",51041101013,2020,"Census Tract 1010.13, Chesterfield County, Virginia","index",0.440803191873582,"scaled_score","tract"
"5031",51041101014,2020,"Census Tract 1010.14, Chesterfield County, Virginia","average",14.2720883534137,"average_years_schooling","tract"
"5032",51041101014,2020,"Census Tract 1010.14, Chesterfield County, Virginia","index",0.415396375263083,"scaled_score","tract"
"5033",51041101015,2020,"Census Tract 1010.15, Chesterfield County, Virginia","average",14.7129102844639,"average_years_schooling","tract"
"5034",51041101015,2020,"Census Tract 1010.15, Chesterfield County, Virginia","index",0.469903759922347,"scaled_score","tract"
"5035",51043010101,2020,"Census Tract 101.01, Clarke County, Virginia","average",13.4077984234234,"average_years_schooling","tract"
"5036",51043010101,2020,"Census Tract 101.01, Clarke County, Virginia","index",0.308527409921753,"scaled_score","tract"
"5037",51043010102,2020,"Census Tract 101.02, Clarke County, Virginia","average",14.2837326607818,"average_years_schooling","tract"
"5038",51043010102,2020,"Census Tract 101.02, Clarke County, Virginia","index",0.416836187341615,"scaled_score","tract"
"5039",51043010200,2020,"Census Tract 102, Clarke County, Virginia","average",14.3474958949097,"average_years_schooling","tract"
"5040",51043010200,2020,"Census Tract 102, Clarke County, Virginia","index",0.424720475497255,"scaled_score","tract"
"5041",51043010300,2020,"Census Tract 103, Clarke County, Virginia","average",13.8884231536926,"average_years_schooling","tract"
"5042",51043010300,2020,"Census Tract 103, Clarke County, Virginia","index",0.367956388391865,"scaled_score","tract"
"5043",51045050100,2020,"Census Tract 501, Craig County, Virginia","average",13.1974059971442,"average_years_schooling","tract"
"5044",51045050100,2020,"Census Tract 501, Craig County, Virginia","index",0.282512504353705,"scaled_score","tract"
"5045",51047930101,2020,"Census Tract 9301.01, Culpeper County, Virginia","average",12.9094863878754,"average_years_schooling","tract"
"5046",51047930101,2020,"Census Tract 9301.01, Culpeper County, Virginia","index",0.246911406069026,"scaled_score","tract"
"5047",51047930103,2020,"Census Tract 9301.03, Culpeper County, Virginia","average",13.8449525237381,"average_years_schooling","tract"
"5048",51047930103,2020,"Census Tract 9301.03, Culpeper County, Virginia","index",0.362581269366674,"scaled_score","tract"
"5049",51047930104,2020,"Census Tract 9301.04, Culpeper County, Virginia","average",13.7246265798545,"average_years_schooling","tract"
"5050",51047930104,2020,"Census Tract 9301.04, Culpeper County, Virginia","index",0.347703033857541,"scaled_score","tract"
"5051",51047930202,2020,"Census Tract 9302.02, Culpeper County, Virginia","average",13.0979933761933,"average_years_schooling","tract"
"5052",51047930202,2020,"Census Tract 9302.02, Culpeper County, Virginia","index",0.270220189501652,"scaled_score","tract"
"5053",51047930203,2020,"Census Tract 9302.03, Culpeper County, Virginia","average",13.6862848134524,"average_years_schooling","tract"
"5054",51047930203,2020,"Census Tract 9302.03, Culpeper County, Virginia","index",0.342962095935484,"scaled_score","tract"
"5055",51047930204,2020,"Census Tract 9302.04, Culpeper County, Virginia","average",13.7174873737374,"average_years_schooling","tract"
"5056",51047930204,2020,"Census Tract 9302.04, Culpeper County, Virginia","index",0.346820275023245,"scaled_score","tract"
"5057",51047930300,2020,"Census Tract 9303, Culpeper County, Virginia","average",13.0233846731781,"average_years_schooling","tract"
"5058",51047930300,2020,"Census Tract 9303, Culpeper County, Virginia","index",0.260994865197823,"scaled_score","tract"
"5059",51047930400,2020,"Census Tract 9304, Culpeper County, Virginia","average",12.9842275211128,"average_years_schooling","tract"
"5060",51047930400,2020,"Census Tract 9304, Culpeper County, Virginia","index",0.25615310529559,"scaled_score","tract"
"5061",51047930501,2020,"Census Tract 9305.01, Culpeper County, Virginia","average",13.1892185954501,"average_years_schooling","tract"
"5062",51047930501,2020,"Census Tract 9305.01, Culpeper County, Virginia","index",0.281500136723898,"scaled_score","tract"
"5063",51047930502,2020,"Census Tract 9305.02, Culpeper County, Virginia","average",13.4738680154143,"average_years_schooling","tract"
"5064",51047930502,2020,"Census Tract 9305.02, Culpeper County, Virginia","index",0.316696877934256,"scaled_score","tract"
"5065",51049930101,2020,"Census Tract 9301.01, Cumberland County, Virginia","average",12.8040171606864,"average_years_schooling","tract"
"5066",51049930101,2020,"Census Tract 9301.01, Cumberland County, Virginia","index",0.233870195250845,"scaled_score","tract"
"5067",51049930102,2020,"Census Tract 9301.02, Cumberland County, Virginia","average",13.0983213429257,"average_years_schooling","tract"
"5068",51049930102,2020,"Census Tract 9301.02, Cumberland County, Virginia","index",0.270260742404262,"scaled_score","tract"
"5069",51049930200,2020,"Census Tract 9302, Cumberland County, Virginia","average",13.0487618465301,"average_years_schooling","tract"
"5070",51049930200,2020,"Census Tract 9302, Cumberland County, Virginia","index",0.264132738456918,"scaled_score","tract"
"5071",51051040100,2020,"Census Tract 401, Dickenson County, Virginia","average",12.2907010014306,"average_years_schooling","tract"
"5072",51051040100,2020,"Census Tract 401, Dickenson County, Virginia","index",0.170398939912634,"scaled_score","tract"
"5073",51051040200,2020,"Census Tract 402, Dickenson County, Virginia","average",12.7234718826406,"average_years_schooling","tract"
"5074",51051040200,2020,"Census Tract 402, Dickenson County, Virginia","index",0.223910816772391,"scaled_score","tract"
"5075",51051040300,2020,"Census Tract 403, Dickenson County, Virginia","average",12.6030731574653,"average_years_schooling","tract"
"5076",51051040300,2020,"Census Tract 403, Dickenson County, Virginia","index",0.209023581897353,"scaled_score","tract"
"5077",51051040400,2020,"Census Tract 404, Dickenson County, Virginia","average",11.9438917628333,"average_years_schooling","tract"
"5078",51051040400,2020,"Census Tract 404, Dickenson County, Virginia","index",0.127516171973719,"scaled_score","tract"
"5079",51053840101,2020,"Census Tract 8401.01, Dinwiddie County, Virginia","average",12.4278187565859,"average_years_schooling","tract"
"5080",51053840101,2020,"Census Tract 8401.01, Dinwiddie County, Virginia","index",0.18735347347238,"scaled_score","tract"
"5081",51053840102,2020,"Census Tract 8401.02, Dinwiddie County, Virginia","average",12.7325542570952,"average_years_schooling","tract"
"5082",51053840102,2020,"Census Tract 8401.02, Dinwiddie County, Virginia","index",0.225033847282319,"scaled_score","tract"
"5083",51053840200,2020,"Census Tract 8402, Dinwiddie County, Virginia","average",12.8675469643343,"average_years_schooling","tract"
"5084",51053840200,2020,"Census Tract 8402, Dinwiddie County, Virginia","index",0.241725619858495,"scaled_score","tract"
"5085",51053840300,2020,"Census Tract 8403, Dinwiddie County, Virginia","average",12.5687164671894,"average_years_schooling","tract"
"5086",51053840300,2020,"Census Tract 8403, Dinwiddie County, Virginia","index",0.204775396404345,"scaled_score","tract"
"5087",51053840400,2020,"Census Tract 8404, Dinwiddie County, Virginia","average",12.4683288409704,"average_years_schooling","tract"
"5088",51053840400,2020,"Census Tract 8404, Dinwiddie County, Virginia","index",0.192362522697455,"scaled_score","tract"
"5089",51053840500,2020,"Census Tract 8405, Dinwiddie County, Virginia","average",13.0290009110234,"average_years_schooling","tract"
"5090",51053840500,2020,"Census Tract 8405, Dinwiddie County, Virginia","index",0.261689309859058,"scaled_score","tract"
"5091",51053840601,2020,"Census Tract 8406.01, Dinwiddie County, Virginia","average",13.2773032336791,"average_years_schooling","tract"
"5092",51053840601,2020,"Census Tract 8406.01, Dinwiddie County, Virginia","index",0.292391752862603,"scaled_score","tract"
"5093",51053840602,2020,"Census Tract 8406.02, Dinwiddie County, Virginia","average",13.6454682023035,"average_years_schooling","tract"
"5094",51053840602,2020,"Census Tract 8406.02, Dinwiddie County, Virginia","index",0.337915144847808,"scaled_score","tract"
"5095",51053980100,2020,"Census Tract 9801, Dinwiddie County, Virginia","average",NA,"average_years_schooling","tract"
"5096",51053980100,2020,"Census Tract 9801, Dinwiddie County, Virginia","index",NA,"scaled_score","tract"
"5097",51057950600,2020,"Census Tract 9506, Essex County, Virginia","average",12.5016705646509,"average_years_schooling","tract"
"5098",51057950600,2020,"Census Tract 9506, Essex County, Virginia","index",0.196485208139911,"scaled_score","tract"
"5099",51057950700,2020,"Census Tract 9507, Essex County, Virginia","average",13.1570262597587,"average_years_schooling","tract"
"5100",51057950700,2020,"Census Tract 9507, Essex County, Virginia","index",0.277519572461979,"scaled_score","tract"
"5101",51057950800,2020,"Census Tract 9508, Essex County, Virginia","average",12.698201092194,"average_years_schooling","tract"
"5102",51057950800,2020,"Census Tract 9508, Essex County, Virginia","index",0.220786097699924,"scaled_score","tract"
"5103",51059415100,2020,"Census Tract 4151, Fairfax County, Virginia","average",15.0324675324675,"average_years_schooling","tract"
"5104",51059415100,2020,"Census Tract 4151, Fairfax County, Virginia","index",0.509416834501218,"scaled_score","tract"
"5105",51059415200,2020,"Census Tract 4152, Fairfax County, Virginia","average",16.1825864779874,"average_years_schooling","tract"
"5106",51059415200,2020,"Census Tract 4152, Fairfax County, Virginia","index",0.651628397383318,"scaled_score","tract"
"5107",51059415300,2020,"Census Tract 4153, Fairfax County, Virginia","average",14.3832592121982,"average_years_schooling","tract"
"5108",51059415300,2020,"Census Tract 4153, Fairfax County, Virginia","index",0.429142589631851,"scaled_score","tract"
"5109",51059415401,2020,"Census Tract 4154.01, Fairfax County, Virginia","average",13.380821559393,"average_years_schooling","tract"
"5110",51059415401,2020,"Census Tract 4154.01, Fairfax County, Virginia","index",0.305191735807027,"scaled_score","tract"
"5111",51059415402,2020,"Census Tract 4154.02, Fairfax County, Virginia","average",15.7142548596112,"average_years_schooling","tract"
"5112",51059415402,2020,"Census Tract 4154.02, Fairfax County, Virginia","index",0.593719455307527,"scaled_score","tract"
"5113",51059415500,2020,"Census Tract 4155, Fairfax County, Virginia","average",15.6291282051282,"average_years_schooling","tract"
"5114",51059415500,2020,"Census Tract 4155, Fairfax County, Virginia","index",0.583193592200835,"scaled_score","tract"
"5115",51059415600,2020,"Census Tract 4156, Fairfax County, Virginia","average",16.5094428706327,"average_years_schooling","tract"
"5116",51059415600,2020,"Census Tract 4156, Fairfax County, Virginia","index",0.692044007105385,"scaled_score","tract"
"5117",51059415700,2020,"Census Tract 4157, Fairfax County, Virginia","average",16.7289866457188,"average_years_schooling","tract"
"5118",51059415700,2020,"Census Tract 4157, Fairfax County, Virginia","index",0.719190471823361,"scaled_score","tract"
"5119",51059415800,2020,"Census Tract 4158, Fairfax County, Virginia","average",15.9842497927604,"average_years_schooling","tract"
"5120",51059415800,2020,"Census Tract 4158, Fairfax County, Virginia","index",0.627104177438193,"scaled_score","tract"
"5121",51059415900,2020,"Census Tract 4159, Fairfax County, Virginia","average",15.6564393939394,"average_years_schooling","tract"
"5122",51059415900,2020,"Census Tract 4159, Fairfax County, Virginia","index",0.586570605387285,"scaled_score","tract"
"5123",51059416000,2020,"Census Tract 4160, Fairfax County, Virginia","average",14.4122281402574,"average_years_schooling","tract"
"5124",51059416000,2020,"Census Tract 4160, Fairfax County, Virginia","index",0.432724581347028,"scaled_score","tract"
"5125",51059416100,2020,"Census Tract 4161, Fairfax County, Virginia","average",16.1375502008032,"average_years_schooling","tract"
"5126",51059416100,2020,"Census Tract 4161, Fairfax County, Virginia","index",0.646059686955839,"scaled_score","tract"
"5127",51059416200,2020,"Census Tract 4162, Fairfax County, Virginia","average",14.8425105891413,"average_years_schooling","tract"
"5128",51059416200,2020,"Census Tract 4162, Fairfax County, Virginia","index",0.485928764944624,"scaled_score","tract"
"5129",51059416300,2020,"Census Tract 4163, Fairfax County, Virginia","average",15.2903010033445,"average_years_schooling","tract"
"5130",51059416300,2020,"Census Tract 4163, Fairfax County, Virginia","index",0.541297798639369,"scaled_score","tract"
"5131",51059420100,2020,"Census Tract 4201, Fairfax County, Virginia","average",13.7032773564464,"average_years_schooling","tract"
"5132",51059420100,2020,"Census Tract 4201, Fairfax County, Virginia","index",0.345063214351036,"scaled_score","tract"
"5133",51059420201,2020,"Census Tract 4202.01, Fairfax County, Virginia","average",15.0768414671112,"average_years_schooling","tract"
"5134",51059420201,2020,"Census Tract 4202.01, Fairfax County, Virginia","index",0.51490364664486,"scaled_score","tract"
"5135",51059420202,2020,"Census Tract 4202.02, Fairfax County, Virginia","average",16.0158244002042,"average_years_schooling","tract"
"5136",51059420202,2020,"Census Tract 4202.02, Fairfax County, Virginia","index",0.631008359948581,"scaled_score","tract"
"5137",51059420203,2020,"Census Tract 4202.03, Fairfax County, Virginia","average",16.01231633535,"average_years_schooling","tract"
"5138",51059420203,2020,"Census Tract 4202.03, Fairfax County, Virginia","index",0.630574589695911,"scaled_score","tract"
"5139",51059420300,2020,"Census Tract 4203, Fairfax County, Virginia","average",15.1946345771694,"average_years_schooling","tract"
"5140",51059420300,2020,"Census Tract 4203, Fairfax County, Virginia","index",0.529468698671313,"scaled_score","tract"
"5141",51059420400,2020,"Census Tract 4204, Fairfax County, Virginia","average",16.2212478920742,"average_years_schooling","tract"
"5142",51059420400,2020,"Census Tract 4204, Fairfax County, Virginia","index",0.656408859562408,"scaled_score","tract"
"5143",51059420501,2020,"Census Tract 4205.01, Fairfax County, Virginia","average",16.3671171171171,"average_years_schooling","tract"
"5144",51059420501,2020,"Census Tract 4205.01, Fairfax County, Virginia","index",0.67444550746788,"scaled_score","tract"
"5145",51059420502,2020,"Census Tract 4205.02, Fairfax County, Virginia","average",15.6158798283262,"average_years_schooling","tract"
"5146",51059420502,2020,"Census Tract 4205.02, Fairfax County, Virginia","index",0.581555437836014,"scaled_score","tract"
"5147",51059420503,2020,"Census Tract 4205.03, Fairfax County, Virginia","average",15.2321428571429,"average_years_schooling","tract"
"5148",51059420503,2020,"Census Tract 4205.03, Fairfax County, Virginia","index",0.534106576463718,"scaled_score","tract"
"5149",51059420600,2020,"Census Tract 4206, Fairfax County, Virginia","average",14.6558251133031,"average_years_schooling","tract"
"5150",51059420600,2020,"Census Tract 4206, Fairfax County, Virginia","index",0.462845210509011,"scaled_score","tract"
"5151",51059420700,2020,"Census Tract 4207, Fairfax County, Virginia","average",14.9961663226187,"average_years_schooling","tract"
"5152",51059420700,2020,"Census Tract 4207, Fairfax County, Virginia","index",0.504928210253071,"scaled_score","tract"
"5153",51059420800,2020,"Census Tract 4208, Fairfax County, Virginia","average",14.6780631725095,"average_years_schooling","tract"
"5154",51059420800,2020,"Census Tract 4208, Fairfax County, Virginia","index",0.465594934063718,"scaled_score","tract"
"5155",51059421001,2020,"Census Tract 4210.01, Fairfax County, Virginia","average",14.344696969697,"average_years_schooling","tract"
"5156",51059421001,2020,"Census Tract 4210.01, Fairfax County, Virginia","index",0.424374389963718,"scaled_score","tract"
"5157",51059421002,2020,"Census Tract 4210.02, Fairfax County, Virginia","average",14.5049911268855,"average_years_schooling","tract"
"5158",51059421002,2020,"Census Tract 4210.02, Fairfax County, Virginia","index",0.444194672642699,"scaled_score","tract"
"5159",51059421101,2020,"Census Tract 4211.01, Fairfax County, Virginia","average",15.2101765522714,"average_years_schooling","tract"
"5160",51059421101,2020,"Census Tract 4211.01, Fairfax County, Virginia","index",0.531390455180188,"scaled_score","tract"
"5161",51059421102,2020,"Census Tract 4211.02, Fairfax County, Virginia","average",15.3142039717267,"average_years_schooling","tract"
"5162",51059421102,2020,"Census Tract 4211.02, Fairfax County, Virginia","index",0.54425338728035,"scaled_score","tract"
"5163",51059421103,2020,"Census Tract 4211.03, Fairfax County, Virginia","average",15.0853867580887,"average_years_schooling","tract"
"5164",51059421103,2020,"Census Tract 4211.03, Fairfax County, Virginia","index",0.515960267083921,"scaled_score","tract"
"5165",51059421200,2020,"Census Tract 4212, Fairfax County, Virginia","average",15.3339719029374,"average_years_schooling","tract"
"5166",51059421200,2020,"Census Tract 4212, Fairfax County, Virginia","index",0.546697680893088,"scaled_score","tract"
"5167",51059421300,2020,"Census Tract 4213, Fairfax County, Virginia","average",15.1810610734115,"average_years_schooling","tract"
"5168",51059421300,2020,"Census Tract 4213, Fairfax County, Virginia","index",0.527790342540659,"scaled_score","tract"
"5169",51059421400,2020,"Census Tract 4214, Fairfax County, Virginia","average",13.4246105919003,"average_years_schooling","tract"
"5170",51059421400,2020,"Census Tract 4214, Fairfax County, Virginia","index",0.310606225129387,"scaled_score","tract"
"5171",51059421500,2020,"Census Tract 4215, Fairfax County, Virginia","average",12.9459222961148,"average_years_schooling","tract"
"5172",51059421500,2020,"Census Tract 4215, Fairfax County, Virginia","index",0.25141668569766,"scaled_score","tract"
"5173",51059421600,2020,"Census Tract 4216, Fairfax County, Virginia","average",12.5665664590938,"average_years_schooling","tract"
"5174",51059421600,2020,"Census Tract 4216, Fairfax County, Virginia","index",0.204509549108572,"scaled_score","tract"
"5175",51059421701,2020,"Census Tract 4217.01, Fairfax County, Virginia","average",12.7154127923359,"average_years_schooling","tract"
"5176",51059421701,2020,"Census Tract 4217.01, Fairfax County, Virginia","index",0.222914314773962,"scaled_score","tract"
"5177",51059421702,2020,"Census Tract 4217.02, Fairfax County, Virginia","average",13.8557300756254,"average_years_schooling","tract"
"5178",51059421702,2020,"Census Tract 4217.02, Fairfax County, Virginia","index",0.363913907615871,"scaled_score","tract"
"5179",51059421800,2020,"Census Tract 4218, Fairfax County, Virginia","average",13.3060318741174,"average_years_schooling","tract"
"5180",51059421800,2020,"Census Tract 4218, Fairfax County, Virginia","index",0.295944033148158,"scaled_score","tract"
"5181",51059421900,2020,"Census Tract 4219, Fairfax County, Virginia","average",13.9240719910011,"average_years_schooling","tract"
"5182",51059421900,2020,"Census Tract 4219, Fairfax County, Virginia","index",0.372364347141106,"scaled_score","tract"
"5183",51059422000,2020,"Census Tract 4220, Fairfax County, Virginia","average",14.6711811023622,"average_years_schooling","tract"
"5184",51059422000,2020,"Census Tract 4220, Fairfax County, Virginia","index",0.464743969947936,"scaled_score","tract"
"5185",51059422101,2020,"Census Tract 4221.01, Fairfax County, Virginia","average",14.567628650904,"average_years_schooling","tract"
"5186",51059422101,2020,"Census Tract 4221.01, Fairfax County, Virginia","index",0.451939767374365,"scaled_score","tract"
"5187",51059422102,2020,"Census Tract 4221.02, Fairfax County, Virginia","average",14.027015154843,"average_years_schooling","tract"
"5188",51059422102,2020,"Census Tract 4221.02, Fairfax County, Virginia","index",0.385093211642471,"scaled_score","tract"
"5189",51059422201,2020,"Census Tract 4222.01, Fairfax County, Virginia","average",15.3395536040981,"average_years_schooling","tract"
"5190",51059422201,2020,"Census Tract 4222.01, Fairfax County, Virginia","index",0.547387855112622,"scaled_score","tract"
"5191",51059422202,2020,"Census Tract 4222.02, Fairfax County, Virginia","average",14.6920007979254,"average_years_schooling","tract"
"5192",51059422202,2020,"Census Tract 4222.02, Fairfax County, Virginia","index",0.46731831363326,"scaled_score","tract"
"5193",51059422301,2020,"Census Tract 4223.01, Fairfax County, Virginia","average",14.9242488362251,"average_years_schooling","tract"
"5194",51059422301,2020,"Census Tract 4223.01, Fairfax County, Virginia","index",0.496035653375872,"scaled_score","tract"
"5195",51059422302,2020,"Census Tract 4223.02, Fairfax County, Virginia","average",14.6938575899844,"average_years_schooling","tract"
"5196",51059422302,2020,"Census Tract 4223.02, Fairfax County, Virginia","index",0.467547904930474,"scaled_score","tract"
"5197",51059422401,2020,"Census Tract 4224.01, Fairfax County, Virginia","average",15.3190804597701,"average_years_schooling","tract"
"5198",51059422401,2020,"Census Tract 4224.01, Fairfax County, Virginia","index",0.544856362293267,"scaled_score","tract"
"5199",51059422402,2020,"Census Tract 4224.02, Fairfax County, Virginia","average",15.3883655804481,"average_years_schooling","tract"
"5200",51059422402,2020,"Census Tract 4224.02, Fairfax County, Virginia","index",0.553423428625378,"scaled_score","tract"
"5201",51059422403,2020,"Census Tract 4224.03, Fairfax County, Virginia","average",14.8075664621677,"average_years_schooling","tract"
"5202",51059422403,2020,"Census Tract 4224.03, Fairfax County, Virginia","index",0.481607943233246,"scaled_score","tract"
"5203",51059430101,2020,"Census Tract 4301.01, Fairfax County, Virginia","average",15.8218250744652,"average_years_schooling","tract"
"5204",51059430101,2020,"Census Tract 4301.01, Fairfax County, Virginia","index",0.60702045207272,"scaled_score","tract"
"5205",51059430102,2020,"Census Tract 4301.02, Fairfax County, Virginia","average",15.1206369982548,"average_years_schooling","tract"
"5206",51059430102,2020,"Census Tract 4301.02, Fairfax County, Virginia","index",0.520318939519947,"scaled_score","tract"
"5207",51059430201,2020,"Census Tract 4302.01, Fairfax County, Virginia","average",15.2778884462151,"average_years_schooling","tract"
"5208",51059430201,2020,"Census Tract 4302.01, Fairfax County, Virginia","index",0.539762992908533,"scaled_score","tract"
"5209",51059430202,2020,"Census Tract 4302.02, Fairfax County, Virginia","average",15.1393442622951,"average_years_schooling","tract"
"5210",51059430202,2020,"Census Tract 4302.02, Fairfax County, Virginia","index",0.522632082231646,"scaled_score","tract"
"5211",51059430203,2020,"Census Tract 4302.03, Fairfax County, Virginia","average",15.5089402529437,"average_years_schooling","tract"
