"geoid","measure","year","value"
51059482601,"incarceration_rate_per_100000",2020,68
51059482603,"incarceration_rate_per_100000",2020,29
51059482604,"incarceration_rate_per_100000",2020,47
51059490101,"incarceration_rate_per_100000",2020,39
51059490104,"incarceration_rate_per_100000",2020,29
51059490105,"incarceration_rate_per_100000",2020,72
51059490501,"incarceration_rate_per_100000",2020,60
51059490502,"incarceration_rate_per_100000",2020,0
51059491000,"incarceration_rate_per_100000",2020,0
51059491101,"incarceration_rate_per_100000",2020,0
51059491102,"incarceration_rate_per_100000",2020,29
51059491103,"incarceration_rate_per_100000",2020,92
51059491201,"incarceration_rate_per_100000",2020,91
51059491202,"incarceration_rate_per_100000",2020,95
51059491301,"incarceration_rate_per_100000",2020,29
51059491302,"incarceration_rate_per_100000",2020,0
51059491303,"incarceration_rate_per_100000",2020,140
51059491401,"incarceration_rate_per_100000",2020,142
51059491402,"incarceration_rate_per_100000",2020,92
51059491403,"incarceration_rate_per_100000",2020,135
51059491404,"incarceration_rate_per_100000",2020,75
51059491405,"incarceration_rate_per_100000",2020,36
51059491501,"incarceration_rate_per_100000",2020,91
51059491502,"incarceration_rate_per_100000",2020,0
51059491601,"incarceration_rate_per_100000",2020,74
51059491602,"incarceration_rate_per_100000",2020,113
51059491701,"incarceration_rate_per_100000",2020,0
51059491703,"incarceration_rate_per_100000",2020,60
51059491704,"incarceration_rate_per_100000",2020,39
51059491705,"incarceration_rate_per_100000",2020,0
51059491706,"incarceration_rate_per_100000",2020,69
51059491707,"incarceration_rate_per_100000",2020,109
51059491801,"incarceration_rate_per_100000",2020,129
51059491802,"incarceration_rate_per_100000",2020,34
51059491803,"incarceration_rate_per_100000",2020,100
51059492000,"incarceration_rate_per_100000",2020,61
51059492100,"incarceration_rate_per_100000",2020,0
51059492201,"incarceration_rate_per_100000",2020,0
51059492202,"incarceration_rate_per_100000",2020,29
51059492203,"incarceration_rate_per_100000",2020,100
51059492300,"incarceration_rate_per_100000",2020,205
51059492400,"incarceration_rate_per_100000",2020,164
51059492500,"incarceration_rate_per_100000",2020,0
51059980100,"incarceration_rate_per_100000",2020,0
51059980200,"incarceration_rate_per_100000",2020,0
51059980300,"incarceration_rate_per_100000",2020,0
51061930101,"incarceration_rate_per_100000",2020,188
51061930102,"incarceration_rate_per_100000",2020,109
51061930203,"incarceration_rate_per_100000",2020,185
51061930204,"incarceration_rate_per_100000",2020,144
51061930205,"incarceration_rate_per_100000",2020,270
51061930206,"incarceration_rate_per_100000",2020,404
51061930207,"incarceration_rate_per_100000",2020,345
51061930303,"incarceration_rate_per_100000",2020,236
51061930304,"incarceration_rate_per_100000",2020,78
51061930305,"incarceration_rate_per_100000",2020,513
51061930306,"incarceration_rate_per_100000",2020,275
51061930401,"incarceration_rate_per_100000",2020,164
51061930402,"incarceration_rate_per_100000",2020,166
51061930404,"incarceration_rate_per_100000",2020,289
51061930405,"incarceration_rate_per_100000",2020,283
51061930703,"incarceration_rate_per_100000",2020,236
51061930704,"incarceration_rate_per_100000",2020,482
51061930705,"incarceration_rate_per_100000",2020,400
51061930706,"incarceration_rate_per_100000",2020,296
51061930707,"incarceration_rate_per_100000",2020,167
51063920102,"incarceration_rate_per_100000",2020,400
51063920103,"incarceration_rate_per_100000",2020,647
51063920104,"incarceration_rate_per_100000",2020,542
51063920201,"incarceration_rate_per_100000",2020,556
51063920202,"incarceration_rate_per_100000",2020,575
51065020101,"incarceration_rate_per_100000",2020,398
51065020103,"incarceration_rate_per_100000",2020,275
51065020104,"incarceration_rate_per_100000",2020,270
51065020200,"incarceration_rate_per_100000",2020,446
51065020300,"incarceration_rate_per_100000",2020,447
51067020102,"incarceration_rate_per_100000",2020,147
51067020103,"incarceration_rate_per_100000",2020,386
51067020104,"incarceration_rate_per_100000",2020,161
51067020200,"incarceration_rate_per_100000",2020,862
51067020301,"incarceration_rate_per_100000",2020,356
51067020302,"incarceration_rate_per_100000",2020,475
51067020400,"incarceration_rate_per_100000",2020,340
51067020501,"incarceration_rate_per_100000",2020,537
51067020502,"incarceration_rate_per_100000",2020,492
51067020600,"incarceration_rate_per_100000",2020,483
51067020701,"incarceration_rate_per_100000",2020,668
51067020702,"incarceration_rate_per_100000",2020,588
51067020801,"incarceration_rate_per_100000",2020,793
51067020802,"incarceration_rate_per_100000",2020,817
51067020901,"incarceration_rate_per_100000",2020,1104
51067020902,"incarceration_rate_per_100000",2020,801
51069050100,"incarceration_rate_per_100000",2020,236
51069050200,"incarceration_rate_per_100000",2020,222
51069050300,"incarceration_rate_per_100000",2020,267
51069050401,"incarceration_rate_per_100000",2020,333
51069050402,"incarceration_rate_per_100000",2020,317
51069050500,"incarceration_rate_per_100000",2020,262
51069050600,"incarceration_rate_per_100000",2020,360
51069050700,"incarceration_rate_per_100000",2020,67
51069050801,"incarceration_rate_per_100000",2020,164
51069050804,"incarceration_rate_per_100000",2020,175
51069050805,"incarceration_rate_per_100000",2020,131
51069050806,"incarceration_rate_per_100000",2020,79
51069050807,"incarceration_rate_per_100000",2020,282
51069050900,"incarceration_rate_per_100000",2020,339
51069051001,"incarceration_rate_per_100000",2020,119
51069051002,"incarceration_rate_per_100000",2020,274
51069051102,"incarceration_rate_per_100000",2020,177
51069051103,"incarceration_rate_per_100000",2020,224
51069051104,"incarceration_rate_per_100000",2020,127
51071930100,"incarceration_rate_per_100000",2020,387
51071930200,"incarceration_rate_per_100000",2020,985
51071930300,"incarceration_rate_per_100000",2020,650
51071930400,"incarceration_rate_per_100000",2020,846
51073100101,"incarceration_rate_per_100000",2020,929
51073100102,"incarceration_rate_per_100000",2020,449
51073100201,"incarceration_rate_per_100000",2020,556
51073100202,"incarceration_rate_per_100000",2020,559
51073100203,"incarceration_rate_per_100000",2020,355
51073100301,"incarceration_rate_per_100000",2020,759
51073100302,"incarceration_rate_per_100000",2020,883
51073100400,"incarceration_rate_per_100000",2020,474
51073100500,"incarceration_rate_per_100000",2020,733
51075400101,"incarceration_rate_per_100000",2020,0
51075400102,"incarceration_rate_per_100000",2020,196
51075400200,"incarceration_rate_per_100000",2020,192
51075400300,"incarceration_rate_per_100000",2020,403
51075400400,"incarceration_rate_per_100000",2020,389
51075400500,"incarceration_rate_per_100000",2020,423
51077060101,"incarceration_rate_per_100000",2020,1097
51077060102,"incarceration_rate_per_100000",2020,535
51077060201,"incarceration_rate_per_100000",2020,680
51077060202,"incarceration_rate_per_100000",2020,435
51077060300,"incarceration_rate_per_100000",2020,828
51079030101,"incarceration_rate_per_100000",2020,538
51079030102,"incarceration_rate_per_100000",2020,458
51079030201,"incarceration_rate_per_100000",2020,329
51079030202,"incarceration_rate_per_100000",2020,656
51081880101,"incarceration_rate_per_100000",2020,1166
51081880102,"incarceration_rate_per_100000",2020,0
51081880200,"incarceration_rate_per_100000",2020,972
51083930100,"incarceration_rate_per_100000",2020,479
51083930202,"incarceration_rate_per_100000",2020,1250
51083930203,"incarceration_rate_per_100000",2020,1048
51083930204,"incarceration_rate_per_100000",2020,954
51083930301,"incarceration_rate_per_100000",2020,984
51083930302,"incarceration_rate_per_100000",2020,1017
51083930400,"incarceration_rate_per_100000",2020,651
51083930500,"incarceration_rate_per_100000",2020,960
51083930601,"incarceration_rate_per_100000",2020,1188
51083930602,"incarceration_rate_per_100000",2020,873
51083930800,"incarceration_rate_per_100000",2020,1340
51085320100,"incarceration_rate_per_100000",2020,299
51085320200,"incarceration_rate_per_100000",2020,525
51085320300,"incarceration_rate_per_100000",2020,237
51085320400,"incarceration_rate_per_100000",2020,350
51085320500,"incarceration_rate_per_100000",2020,250
51085320601,"incarceration_rate_per_100000",2020,560
51085320602,"incarceration_rate_per_100000",2020,550
51085320701,"incarceration_rate_per_100000",2020,301
51085320702,"incarceration_rate_per_100000",2020,337
51085320801,"incarceration_rate_per_100000",2020,267
51085320803,"incarceration_rate_per_100000",2020,85
51085320804,"incarceration_rate_per_100000",2020,89
51085320805,"incarceration_rate_per_100000",2020,58
51085320901,"incarceration_rate_per_100000",2020,64
51085320902,"incarceration_rate_per_100000",2020,239
51085321001,"incarceration_rate_per_100000",2020,273
51085321003,"incarceration_rate_per_100000",2020,115
51085321004,"incarceration_rate_per_100000",2020,312
51085321100,"incarceration_rate_per_100000",2020,168
51085321201,"incarceration_rate_per_100000",2020,376
51085321202,"incarceration_rate_per_100000",2020,508
51085321300,"incarceration_rate_per_100000",2020,174
51085321401,"incarceration_rate_per_100000",2020,128
51085321402,"incarceration_rate_per_100000",2020,380
51085321403,"incarceration_rate_per_100000",2020,166
51087200106,"incarceration_rate_per_100000",2020,334
51087200108,"incarceration_rate_per_100000",2020,34
51087200109,"incarceration_rate_per_100000",2020,0
51087200122,"incarceration_rate_per_100000",2020,123
51087200123,"incarceration_rate_per_100000",2020,234
51087200124,"incarceration_rate_per_100000",2020,92
51087200125,"incarceration_rate_per_100000",2020,217
51087200126,"incarceration_rate_per_100000",2020,327
51087200127,"incarceration_rate_per_100000",2020,50
51087200131,"incarceration_rate_per_100000",2020,302
51087200132,"incarceration_rate_per_100000",2020,203
51087200133,"incarceration_rate_per_100000",2020,126
51087200134,"incarceration_rate_per_100000",2020,176
51087200135,"incarceration_rate_per_100000",2020,43
51087200136,"incarceration_rate_per_100000",2020,65
51087200137,"incarceration_rate_per_100000",2020,95
51087200138,"incarceration_rate_per_100000",2020,161
51087200139,"incarceration_rate_per_100000",2020,45
51087200140,"incarceration_rate_per_100000",2020,80
51087200141,"incarceration_rate_per_100000",2020,72
51087200142,"incarceration_rate_per_100000",2020,22
51087200143,"incarceration_rate_per_100000",2020,37
51087200144,"incarceration_rate_per_100000",2020,153
51087200145,"incarceration_rate_per_100000",2020,69
51087200146,"incarceration_rate_per_100000",2020,164
51087200147,"incarceration_rate_per_100000",2020,30
51087200148,"incarceration_rate_per_100000",2020,75
51087200149,"incarceration_rate_per_100000",2020,18
51087200150,"incarceration_rate_per_100000",2020,62
51087200151,"incarceration_rate_per_100000",2020,142
51087200152,"incarceration_rate_per_100000",2020,183
51087200153,"incarceration_rate_per_100000",2020,246
51087200201,"incarceration_rate_per_100000",2020,255
51087200202,"incarceration_rate_per_100000",2020,48
51087200301,"incarceration_rate_per_100000",2020,65
51087200302,"incarceration_rate_per_100000",2020,188
51087200303,"incarceration_rate_per_100000",2020,343
51087200305,"incarceration_rate_per_100000",2020,392
51087200404,"incarceration_rate_per_100000",2020,433
51087200407,"incarceration_rate_per_100000",2020,337
51087200409,"incarceration_rate_per_100000",2020,522
51087200411,"incarceration_rate_per_100000",2020,635
51087200412,"incarceration_rate_per_100000",2020,856
51087200413,"incarceration_rate_per_100000",2020,82
51087200414,"incarceration_rate_per_100000",2020,129
51087200415,"incarceration_rate_per_100000",2020,188
51087200416,"incarceration_rate_per_100000",2020,265
51087200417,"incarceration_rate_per_100000",2020,629
51087200418,"incarceration_rate_per_100000",2020,670
51087200501,"incarceration_rate_per_100000",2020,631
51087200502,"incarceration_rate_per_100000",2020,380
51087200503,"incarceration_rate_per_100000",2020,416
51087200600,"incarceration_rate_per_100000",2020,492
51087200700,"incarceration_rate_per_100000",2020,941
51087200801,"incarceration_rate_per_100000",2020,532
51087200802,"incarceration_rate_per_100000",2020,1128
51087200805,"incarceration_rate_per_100000",2020,2833
51087200806,"incarceration_rate_per_100000",2020,1176
51087200807,"incarceration_rate_per_100000",2020,1333
51087200904,"incarceration_rate_per_100000",2020,467
51087200905,"incarceration_rate_per_100000",2020,760
51087200906,"incarceration_rate_per_100000",2020,428
51087200907,"incarceration_rate_per_100000",2020,410
51087200908,"incarceration_rate_per_100000",2020,502
51087201001,"incarceration_rate_per_100000",2020,948
51087201002,"incarceration_rate_per_100000",2020,1921
51087201003,"incarceration_rate_per_100000",2020,2166
51087201102,"incarceration_rate_per_100000",2020,1398
51087201103,"incarceration_rate_per_100000",2020,1214
51087201104,"incarceration_rate_per_100000",2020,1412
51087201203,"incarceration_rate_per_100000",2020,1561
51087201204,"incarceration_rate_per_100000",2020,1456
51087201205,"incarceration_rate_per_100000",2020,988
51087201206,"incarceration_rate_per_100000",2020,1599
51087201403,"incarceration_rate_per_100000",2020,1084
51087201404,"incarceration_rate_per_100000",2020,277
51087201405,"incarceration_rate_per_100000",2020,1201
51087201406,"incarceration_rate_per_100000",2020,1364
51087201502,"incarceration_rate_per_100000",2020,414
51087201503,"incarceration_rate_per_100000",2020,1078
51087201504,"incarceration_rate_per_100000",2020,1341
51087201601,"incarceration_rate_per_100000",2020,326
51087201602,"incarceration_rate_per_100000",2020,643
51087201701,"incarceration_rate_per_100000",2020,853
51087980100,"incarceration_rate_per_100000",2020,0
51089010100,"incarceration_rate_per_100000",2020,1027
51089010200,"incarceration_rate_per_100000",2020,858
51089010300,"incarceration_rate_per_100000",2020,892
51089010400,"incarceration_rate_per_100000",2020,985
51089010500,"incarceration_rate_per_100000",2020,926
51089010601,"incarceration_rate_per_100000",2020,1094
51089010602,"incarceration_rate_per_100000",2020,967
51089010700,"incarceration_rate_per_100000",2020,826
51089010800,"incarceration_rate_per_100000",2020,1447
51089010900,"incarceration_rate_per_100000",2020,1295
51089011000,"incarceration_rate_per_100000",2020,1523
51089011100,"incarceration_rate_per_100000",2020,1023
51089011200,"incarceration_rate_per_100000",2020,1437
51089011300,"incarceration_rate_per_100000",2020,996
51091970100,"incarceration_rate_per_100000",2020,134
51093280101,"incarceration_rate_per_100000",2020,711
51093280104,"incarceration_rate_per_100000",2020,225
51093280105,"incarceration_rate_per_100000",2020,706
51093280106,"incarceration_rate_per_100000",2020,229
51093280107,"incarceration_rate_per_100000",2020,262
51093280108,"incarceration_rate_per_100000",2020,362
51093280200,"incarceration_rate_per_100000",2020,552
51093280300,"incarceration_rate_per_100000",2020,562
51093280400,"incarceration_rate_per_100000",2020,736
51095080102,"incarceration_rate_per_100000",2020,1022
51095080103,"incarceration_rate_per_100000",2020,370
51095080104,"incarceration_rate_per_100000",2020,82
51095080202,"incarceration_rate_per_100000",2020,405
51095080203,"incarceration_rate_per_100000",2020,160
51095080205,"incarceration_rate_per_100000",2020,449
51095080207,"incarceration_rate_per_100000",2020,221
51095080208,"incarceration_rate_per_100000",2020,115
51095080209,"incarceration_rate_per_100000",2020,0
51095080304,"incarceration_rate_per_100000",2020,111
51095080305,"incarceration_rate_per_100000",2020,459
51095080306,"incarceration_rate_per_100000",2020,924
51095080307,"incarceration_rate_per_100000",2020,86
51095080308,"incarceration_rate_per_100000",2020,235
51095080402,"incarceration_rate_per_100000",2020,413
51095080403,"incarceration_rate_per_100000",2020,420
51095080404,"incarceration_rate_per_100000",2020,230
51097950400,"incarceration_rate_per_100000",2020,669
51097950500,"incarceration_rate_per_100000",2020,583
51099040100,"incarceration_rate_per_100000",2020,298
51099040200,"incarceration_rate_per_100000",2020,500
51099040301,"incarceration_rate_per_100000",2020,564
51099040302,"incarceration_rate_per_100000",2020,742
51099040400,"incarceration_rate_per_100000",2020,709
51099040500,"incarceration_rate_per_100000",2020,469
51101950101,"incarceration_rate_per_100000",2020,513
51101950102,"incarceration_rate_per_100000",2020,386
51101950200,"incarceration_rate_per_100000",2020,234
51101950300,"incarceration_rate_per_100000",2020,651
51103030100,"incarceration_rate_per_100000",2020,855
51103030200,"incarceration_rate_per_100000",2020,434
51103030301,"incarceration_rate_per_100000",2020,647
51103030302,"incarceration_rate_per_100000",2020,170
51103990100,"incarceration_rate_per_100000",2020,0
51105950100,"incarceration_rate_per_100000",2020,1796
51105950200,"incarceration_rate_per_100000",2020,949
51105950301,"incarceration_rate_per_100000",2020,2476
51105950302,"incarceration_rate_per_100000",2020,729
51105950400,"incarceration_rate_per_100000",2020,716
51105950500,"incarceration_rate_per_100000",2020,1039
51105950600,"incarceration_rate_per_100000",2020,1159
51107610101,"incarceration_rate_per_100000",2020,20
51107610102,"incarceration_rate_per_100000",2020,0
51107610201,"incarceration_rate_per_100000",2020,64
51107610202,"incarceration_rate_per_100000",2020,36
51107610300,"incarceration_rate_per_100000",2020,112
51107610400,"incarceration_rate_per_100000",2020,106
51107610503,"incarceration_rate_per_100000",2020,74
51107610504,"incarceration_rate_per_100000",2020,56
51107610505,"incarceration_rate_per_100000",2020,372
51107610506,"incarceration_rate_per_100000",2020,141
51107610507,"incarceration_rate_per_100000",2020,16
51107610601,"incarceration_rate_per_100000",2020,167
51107610602,"incarceration_rate_per_100000",2020,0
51107610603,"incarceration_rate_per_100000",2020,223
51107610604,"incarceration_rate_per_100000",2020,74
51107610701,"incarceration_rate_per_100000",2020,35
51107610702,"incarceration_rate_per_100000",2020,129
51107610703,"incarceration_rate_per_100000",2020,168
51107610800,"incarceration_rate_per_100000",2020,90
51107610900,"incarceration_rate_per_100000",2020,166
51107611002,"incarceration_rate_per_100000",2020,42
51107611004,"incarceration_rate_per_100000",2020,134
51107611005,"incarceration_rate_per_100000",2020,90
51107611006,"incarceration_rate_per_100000",2020,118
51107611009,"incarceration_rate_per_100000",2020,18
51107611010,"incarceration_rate_per_100000",2020,51
51107611011,"incarceration_rate_per_100000",2020,78
51107611012,"incarceration_rate_per_100000",2020,22
51107611013,"incarceration_rate_per_100000",2020,0
51107611014,"incarceration_rate_per_100000",2020,112
51107611015,"incarceration_rate_per_100000",2020,53
51107611016,"incarceration_rate_per_100000",2020,48
51107611017,"incarceration_rate_per_100000",2020,59
51107611018,"incarceration_rate_per_100000",2020,175
51107611019,"incarceration_rate_per_100000",2020,33
51107611020,"incarceration_rate_per_100000",2020,0
51107611022,"incarceration_rate_per_100000",2020,14
51107611023,"incarceration_rate_per_100000",2020,17
51107611026,"incarceration_rate_per_100000",2020,42
51107611027,"incarceration_rate_per_100000",2020,46
51107611028,"incarceration_rate_per_100000",2020,16
51107611029,"incarceration_rate_per_100000",2020,56
51107611030,"incarceration_rate_per_100000",2020,16
51107611031,"incarceration_rate_per_100000",2020,0
51107611032,"incarceration_rate_per_100000",2020,100
51107611101,"incarceration_rate_per_100000",2020,106
51107611102,"incarceration_rate_per_100000",2020,64
51107611202,"incarceration_rate_per_100000",2020,42
51107611204,"incarceration_rate_per_100000",2020,156
51107611205,"incarceration_rate_per_100000",2020,182
51107611206,"incarceration_rate_per_100000",2020,46
51107611207,"incarceration_rate_per_100000",2020,46
51107611208,"incarceration_rate_per_100000",2020,68
51107611209,"incarceration_rate_per_100000",2020,45
51107611300,"incarceration_rate_per_100000",2020,204
51107611400,"incarceration_rate_per_100000",2020,225
51107611501,"incarceration_rate_per_100000",2020,118
51107611502,"incarceration_rate_per_100000",2020,228
51107611601,"incarceration_rate_per_100000",2020,0
51107611602,"incarceration_rate_per_100000",2020,415
51107611701,"incarceration_rate_per_100000",2020,250
51107611702,"incarceration_rate_per_100000",2020,203
51107611803,"incarceration_rate_per_100000",2020,44
51107611804,"incarceration_rate_per_100000",2020,56
51107611805,"incarceration_rate_per_100000",2020,99
51107611807,"incarceration_rate_per_100000",2020,53
51107611808,"incarceration_rate_per_100000",2020,90
51107611809,"incarceration_rate_per_100000",2020,58
51107611810,"incarceration_rate_per_100000",2020,12
51107611811,"incarceration_rate_per_100000",2020,37
51107611812,"incarceration_rate_per_100000",2020,31
51107611813,"incarceration_rate_per_100000",2020,38
51107611901,"incarceration_rate_per_100000",2020,14
51107611902,"incarceration_rate_per_100000",2020,16
51107980100,"incarceration_rate_per_100000",2020,2128
51109950101,"incarceration_rate_per_100000",2020,734
51109950102,"incarceration_rate_per_100000",2020,717
51109950201,"incarceration_rate_per_100000",2020,751
51109950202,"incarceration_rate_per_100000",2020,715
51109950301,"incarceration_rate_per_100000",2020,403
51109950302,"incarceration_rate_per_100000",2020,758
51109950303,"incarceration_rate_per_100000",2020,607
51109950400,"incarceration_rate_per_100000",2020,603
51109950500,"incarceration_rate_per_100000",2020,394
51111930100,"incarceration_rate_per_100000",2020,826
51111930200,"incarceration_rate_per_100000",2020,918
51111930300,"incarceration_rate_per_100000",2020,649
51113930101,"incarceration_rate_per_100000",2020,359
51113930102,"incarceration_rate_per_100000",2020,600
51113930201,"incarceration_rate_per_100000",2020,535
51113930202,"incarceration_rate_per_100000",2020,540
51115951301,"incarceration_rate_per_100000",2020,533
51115951302,"incarceration_rate_per_100000",2020,356
51115951401,"incarceration_rate_per_100000",2020,933
51115951402,"incarceration_rate_per_100000",2020,738
51115990100,"incarceration_rate_per_100000",2020,0
51117930101,"incarceration_rate_per_100000",2020,1382
51117930103,"incarceration_rate_per_100000",2020,464
51117930104,"incarceration_rate_per_100000",2020,319
51117930201,"incarceration_rate_per_100000",2020,964
51117930202,"incarceration_rate_per_100000",2020,1557
51117930300,"incarceration_rate_per_100000",2020,922
51117930401,"incarceration_rate_per_100000",2020,1509
51117930402,"incarceration_rate_per_100000",2020,1715
51117930500,"incarceration_rate_per_100000",2020,968
51117930600,"incarceration_rate_per_100000",2020,1178
51117930700,"incarceration_rate_per_100000",2020,752
51117930800,"incarceration_rate_per_100000",2020,772
51119950900,"incarceration_rate_per_100000",2020,324
51119951000,"incarceration_rate_per_100000",2020,591
51119951100,"incarceration_rate_per_100000",2020,859
51119951200,"incarceration_rate_per_100000",2020,347
51119990100,"incarceration_rate_per_100000",2020,0
51121020100,"incarceration_rate_per_100000",2020,0
51121020201,"incarceration_rate_per_100000",2020,0
51121020202,"incarceration_rate_per_100000",2020,784
51121020301,"incarceration_rate_per_100000",2020,0
51121020302,"incarceration_rate_per_100000",2020,318
51121020401,"incarceration_rate_per_100000",2020,40
51121020402,"incarceration_rate_per_100000",2020,256
51121020500,"incarceration_rate_per_100000",2020,108
51121020600,"incarceration_rate_per_100000",2020,109
51121020701,"incarceration_rate_per_100000",2020,78
51121020702,"incarceration_rate_per_100000",2020,211
51121020801,"incarceration_rate_per_100000",2020,703
51121020802,"incarceration_rate_per_100000",2020,934
51121020900,"incarceration_rate_per_100000",2020,449
51121021000,"incarceration_rate_per_100000",2020,600
51121021101,"incarceration_rate_per_100000",2020,235
51121021102,"incarceration_rate_per_100000",2020,338
51121021201,"incarceration_rate_per_100000",2020,340
51121021202,"incarceration_rate_per_100000",2020,952
51121021300,"incarceration_rate_per_100000",2020,192
51121021400,"incarceration_rate_per_100000",2020,884
51121021501,"incarceration_rate_per_100000",2020,430
51121021502,"incarceration_rate_per_100000",2020,501
51125950101,"incarceration_rate_per_100000",2020,857
51125950102,"incarceration_rate_per_100000",2020,841
51125950201,"incarceration_rate_per_100000",2020,457
51125950202,"incarceration_rate_per_100000",2020,308
51125950300,"incarceration_rate_per_100000",2020,592
51127700100,"incarceration_rate_per_100000",2020,326
51127700200,"incarceration_rate_per_100000",2020,318
51127700301,"incarceration_rate_per_100000",2020,274
51127700302,"incarceration_rate_per_100000",2020,358
51131930100,"incarceration_rate_per_100000",2020,944
51131930200,"incarceration_rate_per_100000",2020,777
51131930301,"incarceration_rate_per_100000",2020,785
51131930302,"incarceration_rate_per_100000",2020,757
51131990100,"incarceration_rate_per_100000",2020,0
51133020100,"incarceration_rate_per_100000",2020,612
51133020200,"incarceration_rate_per_100000",2020,388
51133020301,"incarceration_rate_per_100000",2020,170
51133020302,"incarceration_rate_per_100000",2020,496
51133990100,"incarceration_rate_per_100000",2020,0
51135000101,"incarceration_rate_per_100000",2020,722
51135000102,"incarceration_rate_per_100000",2020,1242
51135000200,"incarceration_rate_per_100000",2020,746
51135000300,"incarceration_rate_per_100000",2020,1081
51135980100,"incarceration_rate_per_100000",2020,11111
51137110104,"incarceration_rate_per_100000",2020,838
51137110105,"incarceration_rate_per_100000",2020,742
51137110106,"incarceration_rate_per_100000",2020,830
51137110107,"incarceration_rate_per_100000",2020,430
51137110108,"incarceration_rate_per_100000",2020,506
51137110200,"incarceration_rate_per_100000",2020,496
51137110301,"incarceration_rate_per_100000",2020,522
51137110302,"incarceration_rate_per_100000",2020,549
51139030100,"incarceration_rate_per_100000",2020,814
51139030200,"incarceration_rate_per_100000",2020,849
51139030300,"incarceration_rate_per_100000",2020,1057
51139030401,"incarceration_rate_per_100000",2020,1096
51139030402,"incarceration_rate_per_100000",2020,1114
51139030500,"incarceration_rate_per_100000",2020,959
51141030101,"incarceration_rate_per_100000",2020,486
51141030102,"incarceration_rate_per_100000",2020,1038
51141030201,"incarceration_rate_per_100000",2020,689
51141030202,"incarceration_rate_per_100000",2020,717
51141030301,"incarceration_rate_per_100000",2020,811
51141030302,"incarceration_rate_per_100000",2020,1044
51143010100,"incarceration_rate_per_100000",2020,962
51143010200,"incarceration_rate_per_100000",2020,795
51143010301,"incarceration_rate_per_100000",2020,1130
51143010302,"incarceration_rate_per_100000",2020,1042
51143010400,"incarceration_rate_per_100000",2020,865
51143010500,"incarceration_rate_per_100000",2020,761
51143010600,"incarceration_rate_per_100000",2020,785
51143010700,"incarceration_rate_per_100000",2020,962
51143010801,"incarceration_rate_per_100000",2020,787
51143010803,"incarceration_rate_per_100000",2020,950
51143010804,"incarceration_rate_per_100000",2020,595
51143010900,"incarceration_rate_per_100000",2020,371
51143011001,"incarceration_rate_per_100000",2020,841
51143011002,"incarceration_rate_per_100000",2020,464
51143011100,"incarceration_rate_per_100000",2020,914
51143011200,"incarceration_rate_per_100000",2020,1062
51143011301,"incarceration_rate_per_100000",2020,695
51143011302,"incarceration_rate_per_100000",2020,470
51143011400,"incarceration_rate_per_100000",2020,855
51145500101,"incarceration_rate_per_100000",2020,147
51145500102,"incarceration_rate_per_100000",2020,153
51145500201,"incarceration_rate_per_100000",2020,375
51145500202,"incarceration_rate_per_100000",2020,141
51145500300,"incarceration_rate_per_100000",2020,0
51145500400,"incarceration_rate_per_100000",2020,306
51147930101,"incarceration_rate_per_100000",2020,676
51147930102,"incarceration_rate_per_100000",2020,761
51147930202,"incarceration_rate_per_100000",2020,968
51147930204,"incarceration_rate_per_100000",2020,378
51147930301,"incarceration_rate_per_100000",2020,624
51147930302,"incarceration_rate_per_100000",2020,370
51149850100,"incarceration_rate_per_100000",2020,181
51149850200,"incarceration_rate_per_100000",2020,20
51149850301,"incarceration_rate_per_100000",2020,578
51149850302,"incarceration_rate_per_100000",2020,436
51149850400,"incarceration_rate_per_100000",2020,488
51149850501,"incarceration_rate_per_100000",2020,393
51149850502,"incarceration_rate_per_100000",2020,290
51153900100,"incarceration_rate_per_100000",2020,244
51153900201,"incarceration_rate_per_100000",2020,514
51153900202,"incarceration_rate_per_100000",2020,314
51153900203,"incarceration_rate_per_100000",2020,241
51153900301,"incarceration_rate_per_100000",2020,212
51153900302,"incarceration_rate_per_100000",2020,194
51153900403,"incarceration_rate_per_100000",2020,502
51153900404,"incarceration_rate_per_100000",2020,448
51153900407,"incarceration_rate_per_100000",2020,320
51153900408,"incarceration_rate_per_100000",2020,128
51153900409,"incarceration_rate_per_100000",2020,451
51153900410,"incarceration_rate_per_100000",2020,282
51153900502,"incarceration_rate_per_100000",2020,0
51153900503,"incarceration_rate_per_100000",2020,385
51153900504,"incarceration_rate_per_100000",2020,335
51153900601,"incarceration_rate_per_100000",2020,328
51153900602,"incarceration_rate_per_100000",2020,391
51153900701,"incarceration_rate_per_100000",2020,210
51153900702,"incarceration_rate_per_100000",2020,294
51153900801,"incarceration_rate_per_100000",2020,68
51153900803,"incarceration_rate_per_100000",2020,397
51153900804,"incarceration_rate_per_100000",2020,147
51153900901,"incarceration_rate_per_100000",2020,480
51153900904,"incarceration_rate_per_100000",2020,189
51153900905,"incarceration_rate_per_100000",2020,283
51153901005,"incarceration_rate_per_100000",2020,46
51153901009,"incarceration_rate_per_100000",2020,133
51153901010,"incarceration_rate_per_100000",2020,113
51153901011,"incarceration_rate_per_100000",2020,75
51153901012,"incarceration_rate_per_100000",2020,134
51153901013,"incarceration_rate_per_100000",2020,342
51153901014,"incarceration_rate_per_100000",2020,326
51153901015,"incarceration_rate_per_100000",2020,321
51153901016,"incarceration_rate_per_100000",2020,183
